Year,Month,Monthly-min,Monthly-max,Annual-min,Annual-max,Five-year-min,Five-year-max,Ten-year-min,Ten-year-max,Twenty-year-min,Twenty-year-max
1873,7,-0.182,0.199,-0.292,0.099,-0.350,0.086,-0.276,0.085,-0.285,0.091
1873,8,-0.167,0.197,-0.309,0.099,-0.345,0.087,-0.275,0.085,-0.285,0.091
1873,9,-0.375,0.209,-0.339,0.100,-0.346,0.086,-0.273,0.085,-0.284,0.090
1873,10,-0.257,0.202,-0.332,0.100,-0.350,0.086,-0.273,0.084,-0.282,0.090
1873,11,-0.393,0.235,-0.329,0.101,-0.354,0.085,-0.270,0.083,-0.283,0.089
1873,12,-0.273,0.224,-0.340,0.101,-0.356,0.084,-0.270,0.082,-0.282,0.088
1874,1,-0.239,0.237,-0.351,0.102,-0.356,0.084,-0.269,0.082,-0.280,0.088
1874,2,-0.300,0.224,-0.355,0.103,-0.358,0.084,-0.271,0.082,-0.279,0.087
1874,3,-0.656,0.200,-0.341,0.105,-0.357,0.084,-0.267,0.081,-0.279,0.086
1874,4,-0.407,0.207,-0.347,0.105,-0.358,0.084,-0.267,0.081,-0.279,0.086
1874,5,-0.272,0.228,-0.353,0.105,-0.357,0.084,-0.268,0.080,-0.281,0.085
1874,6,-0.361,0.184,-0.359,0.110,-0.360,0.083,-0.268,0.079,-0.282,0.085
1874,7,-0.315,0.190,-0.380,0.110,-0.356,0.082,-0.268,0.078,-0.283,0.084
1874,8,-0.218,0.202,-0.389,0.110,-0.350,0.081,-0.268,0.078,-0.284,0.084
1874,9,-0.208,0.197,-0.375,0.110,-0.343,0.081,-0.271,0.077,-0.284,0.084
1874,10,-0.328,0.209,-0.377,0.108,-0.340,0.081,-0.270,0.077,-0.284,0.084
1874,11,-0.462,0.224,-0.381,0.109,-0.339,0.080,-0.270,0.077,-0.285,0.084
1874,12,-0.344,0.230,-0.377,0.110,-0.336,0.079,-0.271,0.076,-0.284,0.084
1875,1,-0.492,0.216,-0.373,0.110,-0.332,0.079,-0.272,0.076,-0.287,0.084
1875,2,-0.408,0.219,-0.380,0.111,-0.327,0.078,-0.271,0.076,-0.288,0.084
1875,3,-0.491,0.184,-0.389,0.111,-0.321,0.078,-0.270,0.076,-0.287,0.083
1875,4,-0.425,0.179,-0.381,0.110,-0.315,0.078,-0.271,0.076,-0.287,0.083
1875,5,-0.318,0.191,-0.390,0.109,-0.304,0.077,-0.270,0.076,-0.288,0.083
1875,6,-0.317,0.182,-0.403,0.108,-0.297,0.077,-0.272,0.075,-0.289,0.082
1875,7,-0.270,0.184,-0.394,0.109,-0.291,0.077,-0.273,0.075,-0.290,0.082
1875,8,-0.299,0.218,-0.387,0.111,-0.283,0.077,-0.272,0.075,-0.290,0.081
1875,9,-0.323,0.183,-0.375,0.111,-0.268,0.077,-0.274,0.075,-0.291,0.081
1875,10,-0.225,0.193,-0.366,0.111,-0.255,0.076,-0.274,0.075,-0.291,0.081
1875,11,-0.575,0.220,-0.385,0.110,-0.251,0.077,-0.272,0.074,-0.292,0.080
1875,12,-0.493,0.218,-0.388,0.109,-0.246,0.077,-0.269,0.074,-0.291,0.080
1876,1,-0.388,0.224,-0.381,0.111,-0.241,0.078,-0.265,0.074,-0.294,0.080
1876,2,-0.320,0.209,-0.383,0.111,-0.238,0.078,-0.262,0.074,-0.295,0.080
1876,3,-0.349,0.204,-0.388,0.111,-0.232,0.079,-0.260,0.074,-0.295,0.080
1876,4,-0.318,0.183,-0.394,0.111,-0.228,0.079,-0.259,0.074,-0.295,0.080
1876,5,-0.551,0.183,-0.391,0.113,-0.221,0.079,-0.258,0.074,-0.294,0.079
1876,6,-0.351,0.180,-0.402,0.109,-0.219,0.079,-0.259,0.074,-0.295,0.079
1876,7,-0.183,0.204,-0.388,0.109,-0.217,0.080,-0.259,0.073,-0.297,0.079
1876,8,-0.327,0.209,-0.370,0.108,-0.216,0.081,-0.258,0.074,-0.298,0.079
1876,9,-0.372,0.181,-0.340,0.106,-0.206,0.080,-0.257,0.074,-0.299,0.078
1876,10,-0.306,0.174,-0.328,0.106,-0.205,0.079,-0.257,0.074,-0.299,0.078
1876,11,-0.537,0.241,-0.293,0.105,-0.205,0.079,-0.256,0.073,-0.301,0.078
1876,12,-0.629,0.202,-0.274,0.105,-0.202,0.078,-0.254,0.073,-0.302,0.078
1877,1,-0.211,0.238,-0.251,0.104,-0.201,0.078,-0.249,0.072,-0.305,0.077
1877,2,-0.112,0.203,-0.207,0.104,-0.202,0.077,-0.245,0.072,-0.307,0.077
1877,3,0.019,0.193,-0.163,0.105,-0.204,0.077,-0.243,0.072,-0.307,0.077
1877,4,-0.181,0.186,-0.122,0.105,-0.200,0.076,-0.243,0.072,-0.308,0.077
1877,5,-0.131,0.209,-0.061,0.101,-0.197,0.076,-0.243,0.072,-0.307,0.077
1877,6,-0.121,0.198,-0.018,0.099,-0.200,0.076,-0.244,0.071,-0.308,0.076
1877,7,0.100,0.194,-0.001,0.099,-0.198,0.076,-0.245,0.071,-0.309,0.076
1877,8,0.200,0.190,0.042,0.101,-0.200,0.076,-0.246,0.071,-0.310,0.075
1877,9,0.151,0.197,0.089,0.102,-0.197,0.076,-0.247,0.070,-0.311,0.075
1877,10,0.186,0.177,0.128,0.102,-0.195,0.076,-0.248,0.070,-0.312,0.074
1877,11,0.190,0.197,0.132,0.103,-0.194,0.076,-0.248,0.070,-0.315,0.074
1877,12,-0.112,0.203,0.149,0.105,-0.194,0.075,-0.249,0.070,-0.316,0.073
1878,1,-0.004,0.297,0.149,0.108,-0.194,0.075,-0.249,0.071,-0.315,0.073
1878,2,0.409,0.267,0.137,0.109,-0.192,0.076,-0.252,0.072,-0.314,0.073
1878,3,0.578,0.192,0.123,0.112,-0.194,0.076,-0.250,0.072,-0.315,0.072
1878,4,0.289,0.198,0.103,0.114,-0.196,0.076,-0.249,0.072,-0.315,0.072
1878,5,-0.080,0.175,0.089,0.118,-0.189,0.075,-0.248,0.072,-0.316,0.072
1878,6,0.076,0.174,0.087,0.118,-0.185,0.075,-0.248,0.072,-0.317,0.072
1878,7,0.097,0.221,0.078,0.113,-0.180,0.075,-0.248,0.072,-0.318,0.072
1878,8,0.064,0.204,0.025,0.113,-0.178,0.076,-0.250,0.072,-0.319,0.072
1878,9,-0.020,0.200,-0.029,0.109,-0.174,0.076,-0.250,0.072,-0.319,0.071
1878,10,-0.049,0.189,-0.080,0.108,-0.169,0.076,-0.250,0.072,-0.319,0.070
1878,11,0.016,0.194,-0.096,0.106,-0.161,0.077,-0.251,0.071,-0.318,0.070
1878,12,-0.130,0.188,-0.121,0.105,-0.161,0.077,-0.251,0.071,-0.318,0.070
1879,1,-0.114,0.246,-0.147,0.100,-0.161,0.078,-0.251,0.071,-0.318,0.069
1879,2,-0.229,0.200,-0.177,0.098,-0.158,0.078,-0.250,0.071,-0.317,0.069
1879,3,-0.075,0.173,-0.203,0.094,-0.157,0.078,-0.249,0.071,-0.314,0.069
1879,4,-0.318,0.175,-0.207,0.092,-0.157,0.078,-0.250,0.071,-0.313,0.069
1879,5,-0.272,0.169,-0.233,0.092,-0.155,0.079,-0.253,0.071,-0.313,0.069
1879,6,-0.220,0.163,-0.265,0.092,-0.148,0.078,-0.254,0.071,-0.312,0.068
1879,7,-0.217,0.184,-0.287,0.089,-0.143,0.078,-0.256,0.071,-0.312,0.068
1879,8,-0.300,0.185,-0.311,0.090,-0.141,0.078,-0.258,0.071,-0.312,0.068
1879,9,-0.333,0.172,-0.327,0.095,-0.143,0.079,-0.261,0.071,-0.314,0.068
1879,10,-0.099,0.173,-0.329,0.098,-0.145,0.079,-0.262,0.071,-0.314,0.068
1879,11,-0.294,0.192,-0.326,0.101,-0.147,0.079,-0.263,0.070,-0.315,0.067
1879,12,-0.508,0.199,-0.334,0.100,-0.151,0.078,-0.264,0.070,-0.315,0.067
1880,1,-0.389,0.217,-0.339,0.100,-0.159,0.078,-0.266,0.070,-0.315,0.067
1880,2,-0.506,0.220,-0.332,0.105,-0.166,0.078,-0.266,0.070,-0.315,0.067
1880,3,-0.278,0.227,-0.339,0.109,-0.172,0.078,-0.265,0.070,-0.316,0.067
1880,4,-0.332,0.219,-0.358,0.113,-0.181,0.078,-0.266,0.070,-0.316,0.067
1880,5,-0.234,0.201,-0.350,0.115,-0.192,0.079,-0.268,0.070,-0.317,0.067
1880,6,-0.322,0.172,-0.328,0.117,-0.200,0.080,-0.270,0.070,-0.318,0.067
1880,7,-0.281,0.181,-0.303,0.120,-0.207,0.080,-0.271,0.070,-0.320,0.067
1880,8,-0.212,0.213,-0.277,0.124,-0.221,0.082,-0.272,0.069,-0.320,0.067
1880,9,-0.410,0.199,-0.261,0.121,-0.232,0.082,-0.273,0.069,-0.321,0.067
1880,10,-0.327,0.184,-0.235,0.118,-0.243,0.081,-0.274,0.069,-0.321,0.067
1880,11,-0.198,0.197,-0.221,0.121,-0.245,0.081,-0.272,0.069,-0.322,0.067
1880,12,-0.247,0.212,-0.225,0.121,-0.249,0.081,-0.269,0.068,-0.321,0.066
1881,1,-0.086,0.236,-0.217,0.122,-0.255,0.080,-0.271,0.069,-0.321,0.066
1881,2,-0.205,0.255,-0.214,0.120,-0.262,0.079,-0.274,0.069,-0.321,0.066
1881,3,-0.083,0.202,-0.206,0.119,-0.268,0.078,-0.276,0.069,-0.320,0.066
1881,4,-0.018,0.200,-0.201,0.118,-0.272,0.077,-0.277,0.069,-0.322,0.066
1881,5,-0.067,0.216,-0.219,0.117,-0.280,0.077,-0.275,0.069,-0.321,0.066
1881,6,-0.365,0.159,-0.217,0.114,-0.283,0.077,-0.276,0.069,-0.322,0.066
1881,7,-0.190,0.189,-0.201,0.111,-0.285,0.076,-0.277,0.069,-0.323,0.066
1881,8,-0.171,0.204,-0.183,0.105,-0.284,0.075,-0.278,0.069,-0.323,0.066
1881,9,-0.312,0.192,-0.186,0.107,-0.292,0.076,-0.279,0.069,-0.322,0.066
1881,10,-0.270,0.177,-0.209,0.106,-0.296,0.077,-0.280,0.069,-0.323,0.065
1881,11,-0.412,0.180,-0.226,0.101,-0.301,0.077,-0.280,0.069,-0.322,0.065
1881,12,-0.230,0.196,-0.226,0.100,-0.306,0.077,-0.278,0.068,-0.321,0.065
1882,1,0.106,0.221,-0.239,0.098,-0.312,0.077,-0.284,0.069,-0.320,0.065
1882,2,0.011,0.195,-0.243,0.099,-0.315,0.077,-0.289,0.069,-0.319,0.065
1882,3,-0.115,0.194,-0.236,0.097,-0.318,0.078,-0.293,0.069,-0.319,0.065
1882,4,-0.297,0.181,-0.244,0.095,-0.324,0.078,-0.295,0.068,-0.320,0.064
1882,5,-0.268,0.172,-0.247,0.095,-0.329,0.077,-0.297,0.068,-0.321,0.064
1882,6,-0.361,0.167,-0.279,0.100,-0.328,0.077,-0.300,0.069,-0.321,0.064
1882,7,-0.354,0.171,-0.321,0.102,-0.333,0.077,-0.304,0.068,-0.322,0.064
1882,8,-0.213,0.203,-0.357,0.107,-0.332,0.078,-0.310,0.069,-0.324,0.064
1882,9,-0.227,0.164,-0.356,0.107,-0.333,0.077,-0.315,0.069,-0.325,0.064
1882,10,-0.365,0.159,-0.360,0.105,-0.337,0.076,-0.320,0.069,-0.325,0.064
1882,11,-0.452,0.180,-0.359,0.104,-0.342,0.076,-0.325,0.068,-0.326,0.064
1882,12,-0.610,0.229,-0.340,0.104,-0.346,0.076,-0.327,0.068,-0.325,0.064
1883,1,-0.397,0.210,-0.334,0.103,-0.348,0.077,-0.330,0.068,-0.327,0.064
1883,2,-0.431,0.207,-0.346,0.102,-0.352,0.076,-0.337,0.068,-0.330,0.064
1883,3,-0.099,0.157,-0.358,0.100,-0.352,0.076,-0.346,0.068,-0.330,0.064
1883,4,-0.347,0.175,-0.349,0.099,-0.352,0.075,-0.352,0.069,-0.329,0.064
1883,5,-0.250,0.164,-0.354,0.097,-0.355,0.075,-0.354,0.069,-0.329,0.064
1883,6,-0.136,0.150,-0.325,0.091,-0.353,0.074,-0.357,0.069,-0.330,0.065
1883,7,-0.284,0.172,-0.312,0.088,-0.362,0.075,-0.360,0.068,-0.330,0.065
1883,8,-0.358,0.185,-0.293,0.084,-0.370,0.075,-0.363,0.068,-0.330,0.065
1883,9,-0.373,0.159,-0.327,0.084,-0.378,0.076,-0.365,0.068,-0.330,0.065
1883,10,-0.250,0.153,-0.346,0.084,-0.385,0.076,-0.366,0.067,-0.330,0.065
1883,11,-0.516,0.166,-0.374,0.084,-0.389,0.075,-0.367,0.067,-0.330,0.065
1883,12,-0.267,0.161,-0.406,0.083,-0.391,0.076,-0.367,0.066,-0.330,0.065
1884,1,-0.236,0.182,-0.429,0.086,-0.393,0.075,-0.366,0.065,-0.331,0.065
1884,2,-0.205,0.166,-0.439,0.086,-0.398,0.074,-0.363,0.065,-0.332,0.065
1884,3,-0.505,0.166,-0.452,0.091,-0.401,0.074,-0.362,0.066,-0.330,0.065
1884,4,-0.571,0.168,-0.470,0.092,-0.403,0.075,-0.358,0.066,-0.331,0.064
1884,5,-0.586,0.161,-0.476,0.091,-0.406,0.074,-0.357,0.066,-0.331,0.064
1884,6,-0.520,0.155,-0.491,0.093,-0.408,0.074,-0.357,0.066,-0.332,0.065
1884,7,-0.566,0.187,-0.527,0.096,-0.425,0.075,-0.356,0.066,-0.331,0.065
1884,8,-0.480,0.190,-0.549,0.098,-0.437,0.076,-0.356,0.066,-0.332,0.065
1884,9,-0.519,0.207,-0.537,0.099,-0.443,0.075,-0.357,0.066,-0.332,0.064
1884,10,-0.473,0.165,-0.533,0.098,-0.445,0.074,-0.358,0.066,-0.332,0.064
1884,11,-0.590,0.170,-0.529,0.102,-0.448,0.073,-0.360,0.066,-0.331,0.064
1884,12,-0.448,0.184,-0.535,0.102,-0.450,0.073,-0.358,0.066,-0.331,0.064
1885,1,-0.665,0.197,-0.519,0.102,-0.449,0.074,-0.359,0.066,-0.331,0.064
1885,2,-0.465,0.197,-0.516,0.103,-0.455,0.074,-0.358,0.067,-0.331,0.064
1885,3,-0.364,0.164,-0.509,0.100,-0.458,0.074,-0.361,0.067,-0.331,0.063
1885,4,-0.525,0.159,-0.495,0.100,-0.459,0.073,-0.362,0.066,-0.330,0.063
1885,5,-0.536,0.180,-0.479,0.099,-0.458,0.073,-0.364,0.066,-0.331,0.063
1885,6,-0.595,0.170,-0.454,0.099,-0.454,0.070,-0.365,0.067,-0.330,0.063
1885,7,-0.370,0.190,-0.451,0.098,-0.453,0.069,-0.366,0.067,-0.330,0.063
1885,8,-0.448,0.197,-0.467,0.099,-0.454,0.068,-0.368,0.067,-0.330,0.063
1885,9,-0.432,0.167,-0.484,0.101,-0.460,0.068,-0.369,0.067,-0.330,0.063
1885,10,-0.304,0.174,-0.475,0.102,-0.461,0.068,-0.369,0.067,-0.330,0.063
1885,11,-0.399,0.149,-0.458,0.102,-0.462,0.069,-0.372,0.067,-0.328,0.063
1885,12,-0.150,0.150,-0.449,0.100,-0.466,0.069,-0.373,0.067,-0.327,0.062
1886,1,-0.626,0.197,-0.442,0.098,-0.465,0.070,-0.376,0.067,-0.326,0.062
1886,2,-0.652,0.189,-0.443,0.095,-0.464,0.070,-0.380,0.066,-0.326,0.062
1886,3,-0.568,0.180,-0.448,0.096,-0.462,0.070,-0.381,0.067,-0.326,0.062
1886,4,-0.420,0.160,-0.459,0.098,-0.460,0.069,-0.384,0.066,-0.327,0.062
1886,5,-0.335,0.178,-0.472,0.099,-0.453,0.069,-0.385,0.066,-0.326,0.062
1886,6,-0.481,0.144,-0.490,0.098,-0.450,0.069,-0.385,0.066,-0.325,0.062
1886,7,-0.289,0.175,-0.514,0.098,-0.448,0.069,-0.387,0.066,-0.324,0.062
1886,8,-0.462,0.184,-0.519,0.096,-0.441,0.070,-0.388,0.066,-0.324,0.062
1886,9,-0.493,0.174,-0.512,0.092,-0.432,0.070,-0.388,0.066,-0.323,0.062
1886,10,-0.440,0.191,-0.509,0.088,-0.421,0.069,-0.388,0.065,-0.321,0.061
1886,11,-0.550,0.157,-0.519,0.086,-0.413,0.069,-0.389,0.065,-0.320,0.061
1886,12,-0.365,0.150,-0.519,0.089,-0.408,0.069,-0.388,0.066,-0.318,0.061
1887,1,-0.919,0.210,-0.523,0.087,-0.401,0.069,-0.391,0.066,-0.318,0.061
1887,2,-0.706,0.173,-0.530,0.088,-0.398,0.069,-0.393,0.065,-0.318,0.061
1887,3,-0.479,0.137,-0.521,0.086,-0.395,0.069,-0.395,0.065,-0.320,0.061
1887,4,-0.392,0.164,-0.519,0.082,-0.393,0.069,-0.397,0.065,-0.319,0.061
1887,5,-0.448,0.157,-0.507,0.083,-0.391,0.069,-0.398,0.065,-0.319,0.061
1887,6,-0.485,0.147,-0.511,0.081,-0.389,0.070,-0.398,0.065,-0.319,0.061
1887,7,-0.338,0.173,-0.461,0.078,-0.385,0.069,-0.399,0.065,-0.320,0.061
1887,8,-0.541,0.187,-0.443,0.078,-0.385,0.068,-0.401,0.065,-0.321,0.061
1887,9,-0.389,0.163,-0.441,0.079,-0.388,0.068,-0.403,0.065,-0.323,0.061
1887,10,-0.422,0.170,-0.440,0.082,-0.386,0.068,-0.401,0.065,-0.325,0.061
1887,11,-0.398,0.149,-0.432,0.083,-0.386,0.068,-0.403,0.065,-0.327,0.061
1887,12,-0.415,0.171,-0.420,0.083,-0.384,0.068,-0.402,0.065,-0.327,0.061
1888,1,-0.326,0.178,-0.412,0.083,-0.384,0.068,-0.406,0.064,-0.327,0.061
1888,2,-0.489,0.165,-0.390,0.084,-0.385,0.068,-0.408,0.064,-0.331,0.061
1888,3,-0.444,0.145,-0.382,0.083,-0.386,0.068,-0.409,0.064,-0.336,0.061
1888,4,-0.385,0.175,-0.354,0.082,-0.386,0.068,-0.409,0.064,-0.339,0.060
1888,5,-0.355,0.163,-0.332,0.082,-0.390,0.068,-0.410,0.064,-0.341,0.060
1888,6,-0.335,0.156,-0.305,0.083,-0.393,0.069,-0.412,0.064,-0.342,0.060
1888,7,-0.249,0.168,-0.286,0.084,-0.390,0.068,-0.411,0.065,-0.344,0.060
1888,8,-0.270,0.184,-0.226,0.086,-0.389,0.067,-0.410,0.065,-0.346,0.060
1888,9,-0.302,0.155,-0.185,0.087,-0.384,0.067,-0.410,0.066,-0.347,0.060
1888,10,-0.082,0.154,-0.147,0.085,-0.383,0.066,-0.410,0.066,-0.349,0.060
1888,11,-0.133,0.160,-0.129,0.084,-0.382,0.066,-0.408,0.065,-0.351,0.060
1888,12,-0.092,0.165,-0.115,0.084,-0.380,0.066,-0.409,0.065,-0.352,0.059
1889,1,-0.101,0.164,-0.107,0.085,-0.381,0.066,-0.412,0.065,-0.352,0.059
1889,2,0.231,0.198,-0.111,0.087,-0.378,0.067,-0.413,0.065,-0.353,0.059
1889,3,0.052,0.161,-0.116,0.089,-0.375,0.067,-0.412,0.065,-0.355,0.059
1889,4,0.065,0.151,-0.135,0.092,-0.373,0.066,-0.411,0.065,-0.354,0.059
1889,5,-0.138,0.154,-0.165,0.095,-0.372,0.066,-0.410,0.065,-0.354,0.059
1889,6,-0.165,0.149,-0.184,0.098,-0.368,0.067,-0.409,0.065,-0.354,0.059
1889,7,-0.157,0.183,-0.212,0.095,-0.357,0.066,-0.406,0.065,-0.354,0.059
1889,8,-0.307,0.194,-0.269,0.091,-0.349,0.065,-0.405,0.065,-0.354,0.059
1889,9,-0.373,0.171,-0.320,0.092,-0.348,0.065,-0.404,0.065,-0.353,0.059
1889,10,-0.301,0.157,-0.360,0.095,-0.350,0.066,-0.401,0.065,-0.353,0.059
1889,11,-0.496,0.174,-0.391,0.098,-0.349,0.066,-0.400,0.064,-0.351,0.059
1889,12,-0.325,0.164,-0.415,0.099,-0.347,0.067,-0.398,0.064,-0.350,0.059
1890,1,-0.431,0.169,-0.437,0.100,-0.350,0.067,-0.397,0.064,-0.350,0.059
1890,2,-0.452,0.165,-0.451,0.100,-0.348,0.067,-0.397,0.064,-0.348,0.059
1890,3,-0.568,0.173,-0.460,0.099,-0.347,0.067,-0.397,0.063,-0.346,0.059
1890,4,-0.416,0.159,-0.460,0.099,-0.344,0.068,-0.395,0.064,-0.346,0.058
1890,5,-0.501,0.172,-0.474,0.100,-0.349,0.068,-0.393,0.063,-0.345,0.058
1890,6,-0.459,0.155,-0.476,0.100,-0.350,0.069,-0.391,0.064,-0.344,0.058
1890,7,-0.418,0.189,-0.478,0.101,-0.359,0.069,-0.389,0.064,-0.343,0.059
1890,8,-0.479,0.179,-0.489,0.099,-0.361,0.069,-0.388,0.063,-0.343,0.059
1890,9,-0.480,0.163,-0.460,0.099,-0.358,0.069,-0.387,0.063,-0.342,0.059
1890,10,-0.298,0.154,-0.456,0.095,-0.358,0.069,-0.386,0.063,-0.340,0.058
1890,11,-0.660,0.182,-0.437,0.094,-0.358,0.069,-0.385,0.063,-0.340,0.058
1890,12,-0.355,0.188,-0.429,0.093,-0.358,0.069,-0.385,0.063,-0.340,0.058
1891,1,-0.456,0.170,-0.424,0.092,-0.357,0.070,-0.381,0.062,-0.341,0.058
1891,2,-0.581,0.172,-0.410,0.093,-0.357,0.070,-0.378,0.062,-0.340,0.058
1891,3,-0.223,0.174,-0.393,0.093,-0.358,0.070,-0.377,0.062,-0.340,0.058
1891,4,-0.367,0.156,-0.398,0.093,-0.360,0.071,-0.377,0.062,-0.340,0.058
1891,5,-0.270,0.168,-0.385,0.094,-0.363,0.071,-0.377,0.062,-0.340,0.058
1891,6,-0.366,0.143,-0.365,0.093,-0.368,0.071,-0.374,0.062,-0.339,0.058
1891,7,-0.357,0.178,-0.349,0.093,-0.375,0.071,-0.372,0.062,-0.339,0.058
1891,8,-0.311,0.184,-0.316,0.089,-0.386,0.070,-0.369,0.062,-0.340,0.058
1891,9,-0.273,0.158,-0.333,0.086,-0.392,0.070,-0.366,0.062,-0.339,0.058
1891,10,-0.359,0.156,-0.344,0.087,-0.402,0.070,-0.363,0.062,-0.339,0.058
1891,11,-0.504,0.175,-0.357,0.087,-0.406,0.070,-0.360,0.062,-0.339,0.057
1891,12,-0.112,0.160,-0.354,0.089,-0.411,0.071,-0.358,0.062,-0.339,0.057
1892,1,-0.267,0.176,-0.367,0.090,-0.412,0.071,-0.352,0.061,-0.341,0.057
1892,2,-0.184,0.146,-0.377,0.089,-0.412,0.071,-0.348,0.061,-0.341,0.057
1892,3,-0.430,0.136,-0.385,0.089,-0.412,0.071,-0.346,0.061,-0.342,0.057
1892,4,-0.501,0.154,-0.373,0.088,-0.410,0.070,-0.343,0.062,-0.342,0.057
1892,5,-0.425,0.165,-0.390,0.089,-0.408,0.070,-0.340,0.062,-0.342,0.057
1892,6,-0.329,0.175,-0.418,0.088,-0.408,0.069,-0.337,0.062,-0.342,0.057
1892,7,-0.507,0.183,-0.468,0.089,-0.408,0.069,-0.335,0.062,-0.342,0.057
1892,8,-0.436,0.181,-0.504,0.091,-0.408,0.069,-0.333,0.062,-0.342,0.057
1892,9,-0.372,0.153,-0.491,0.093,-0.406,0.068,-0.331,0.062,-0.343,0.057
1892,10,-0.212,0.147,-0.480,0.093,-0.404,0.068,-0.329,0.062,-0.343,0.057
1892,11,-0.707,0.173,-0.478,0.092,-0.401,0.068,-0.328,0.062,-0.343,0.057
1892,12,-0.448,0.147,-0.475,0.092,-0.398,0.068,-0.327,0.063,-0.342,0.057
1893,1,-0.869,0.161,-0.448,0.093,-0.395,0.068,-0.325,0.063,-0.342,0.056
1893,2,-0.615,0.142,-0.435,0.095,-0.391,0.068,-0.325,0.062,-0.340,0.056
1893,3,-0.279,0.140,-0.434,0.096,-0.388,0.068,-0.326,0.062,-0.341,0.056
1893,4,-0.362,0.143,-0.436,0.096,-0.387,0.068,-0.327,0.062,-0.342,0.056
1893,5,-0.398,0.170,-0.404,0.094,-0.379,0.067,-0.327,0.062,-0.342,0.056
1893,6,-0.297,0.176,-0.398,0.093,-0.376,0.067,-0.326,0.062,-0.344,0.056
1893,7,-0.183,0.189,-0.369,0.089,-0.372,0.066,-0.327,0.062,-0.345,0.056
1893,8,-0.275,0.192,-0.353,0.088,-0.367,0.066,-0.328,0.062,-0.345,0.056
1893,9,-0.362,0.160,-0.357,0.089,-0.370,0.066,-0.329,0.062,-0.346,0.056
1893,10,-0.242,0.141,-0.368,0.090,-0.372,0.066,-0.332,0.062,-0.348,0.056
1893,11,-0.317,0.138,-0.367,0.089,-0.372,0.066,-0.335,0.062,-0.348,0.056
1893,12,-0.385,0.138,-0.379,0.088,-0.368,0.066,-0.337,0.062,-0.349,0.056
1894,1,-0.515,0.143,-0.385,0.087,-0.363,0.066,-0.338,0.062,-0.350,0.056
1894,2,-0.423,0.134,-0.386,0.086,-0.360,0.066,-0.344,0.061,-0.352,0.056
1894,3,-0.322,0.153,-0.387,0.085,-0.358,0.066,-0.348,0.061,-0.352,0.056
1894,4,-0.505,0.148,-0.384,0.085,-0.352,0.066,-0.350,0.061,-0.351,0.056
1894,5,-0.375,0.159,-0.389,0.084,-0.348,0.066,-0.351,0.061,-0.351,0.056
1894,6,-0.445,0.163,-0.381,0.084,-0.348,0.066,-0.352,0.061,-0.351,0.056
1894,7,-0.260,0.181,-0.377,0.085,-0.346,0.066,-0.353,0.061,-0.350,0.056
1894,8,-0.286,0.177,-0.380,0.086,-0.347,0.067,-0.351,0.061,-0.350,0.056
1894,9,-0.374,0.153,-0.388,0.085,-0.345,0.067,-0.349,0.061,-0.351,0.056
1894,10,-0.204,0.144,-0.369,0.085,-0.337,0.067,-0.347,0.061,-0.351,0.055
1894,11,-0.372,0.133,-0.367,0.086,-0.330,0.067,-0.343,0.060,-0.349,0.055
1894,12,-0.293,0.135,-0.354,0.086,-0.327,0.067,-0.342,0.060,-0.349,0.055
1895,1,-0.463,0.150,-0.349,0.085,-0.321,0.067,-0.341,0.060,-0.347,0.055
1895,2,-0.460,0.149,-0.348,0.085,-0.317,0.067,-0.337,0.060,-0.348,0.055
1895,3,-0.416,0.147,-0.343,0.086,-0.315,0.067,-0.332,0.060,-0.347,0.055
1895,4,-0.285,0.158,-0.344,0.087,-0.314,0.067,-0.330,0.060,-0.347,0.055
1895,5,-0.343,0.167,-0.330,0.088,-0.308,0.067,-0.326,0.060,-0.346,0.055
1895,6,-0.290,0.153,-0.319,0.087,-0.304,0.067,-0.323,0.059,-0.344,0.055
1895,7,-0.206,0.176,-0.297,0.087,-0.291,0.067,-0.321,0.059,-0.344,0.055
1895,8,-0.271,0.177,-0.282,0.087,-0.289,0.066,-0.318,0.059,-0.344,0.054
1895,9,-0.310,0.152,-0.283,0.086,-0.295,0.066,-0.315,0.059,-0.343,0.054
1895,10,-0.220,0.150,-0.299,0.087,-0.295,0.066,-0.312,0.059,-0.343,0.054
1895,11,-0.202,0.148,-0.292,0.087,-0.296,0.066,-0.308,0.059,-0.342,0.054
1895,12,-0.164,0.138,-0.278,0.087,-0.295,0.065,-0.306,0.059,-0.343,0.054
1896,1,-0.202,0.145,-0.268,0.088,-0.298,0.065,-0.305,0.059,-0.341,0.054
1896,2,-0.272,0.143,-0.253,0.088,-0.300,0.065,-0.300,0.059,-0.340,0.054
1896,3,-0.433,0.138,-0.242,0.089,-0.300,0.065,-0.299,0.058,-0.338,0.054
1896,4,-0.478,0.148,-0.224,0.089,-0.304,0.065,-0.296,0.058,-0.336,0.053
1896,5,-0.257,0.170,-0.229,0.088,-0.307,0.065,-0.295,0.059,-0.336,0.053
1896,6,-0.123,0.148,-0.221,0.089,-0.306,0.065,-0.293,0.059,-0.335,0.053
1896,7,-0.081,0.180,-0.217,0.089,-0.301,0.065,-0.292,0.059,-0.335,0.053
1896,8,-0.099,0.185,-0.217,0.089,-0.302,0.065,-0.291,0.059,-0.334,0.053
1896,9,-0.169,0.156,-0.204,0.088,-0.303,0.065,-0.291,0.059,-0.334,0.053
